Feat1,Feat2,Feat3,RMSE,MAE,MAPE_pct,R2
HighLowBandRatio,BandE_0k_5k,Skewness,597.887593128122,489.856382378231,69.535919525435,-0.333917525595997
Bandwidth_Hz,PeakToPeak,SpectralCentroid_Hz,598.348446753266,487.2732582759,74.5341240931158,-0.335974693720635
Kurtosis,BandE_5k_10k,BandE_0k_5k,599.686091676075,468.545679786419,79.8039051904398,-0.34195467851721
Kurtosis,BandE_0k_5k,Skewness,600.633259703851,447.806597978416,69.9184139907399,-0.346197099218575
Kurtosis,BandE_0k_5k,TotalEnergy,602.128675852598,449.755606806689,78.715847795229,-0.352908785327289
Kurtosis,SpectralCentroid_Hz,Skewness,602.672395541206,447.760442976851,80.1650261827506,-0.355353230497482
Kurtosis,ZeroCrossRate_Hz,PeakToPeak,603.082789991947,459.666270723507,78.4113161907265,-0.357199735607348
PeakToPeak,SpectralCentroid_Hz,Skewness,603.825954250429,507.93542790829,78.9478502878792,-0.360546684988967
BandE_0k_5k,SpectralCentroid_Hz,Skewness,605.956244907298,460.516124203329,64.9254474534483,-0.370163603772046
BandE_0k_5k,TotalEnergy,Skewness,608.06165916641,484.10545637688,72.769542814713,-0.379701498996852
Kurtosis,BandE_5k_10k,Skewness,608.168842975271,452.330399160788,74.4021173478724,-0.380187945373365
Kurtosis,PeakToPeak,SpectralCentroid_Hz,608.459299615937,452.296519375784,77.075294612463,-0.381506593931014
BandE_0k_5k,Bandwidth_Hz,PeakToPeak,613.166422622885,484.133145574781,69.4846297514576,-0.402964315801275
BandE_0k_5k,Bandwidth_Hz,SpectralCentroid_Hz,613.356825196057,479.310494415849,69.3812398256052,-0.403835757813429
Kurtosis,HighLowBandRatio,ZeroCrossRate_Hz,614.858216621729,450.176906243876,79.3880851709439,-0.410716863669623
Kurtosis,HighLowBandRatio,TotalEnergy,616.143095648374,437.140679768018,77.3513530624529,-0.416619019229123
Kurtosis,ZeroCrossRate_Hz,Skewness,616.940225499588,461.154000482958,81.8731185082555,-0.42028686775774
Kurtosis,ZeroCrossRate_Hz,Bandwidth_Hz,620.573498275201,471.836839089707,79.574600998047,-0.437064780224918
HighLowBandRatio,SpectralCentroid_Hz,Skewness,621.205303257983,490.482789351569,80.6143372685962,-0.439992416934637
Kurtosis,Bandwidth_Hz,SpectralCentroid_Hz,621.217470755199,452.70949925126,77.5451687469931,-0.440048827513311
Kurtosis,BandE_0k_5k,PeakToPeak,622.273722898183,457.828827954353,81.372000465059,-0.444950002549583
HighLowBandRatio,PeakToPeak,SpectralCentroid_Hz,623.352547322845,495.866514695178,84.3198685328862,-0.44996451166396
Kurtosis,TotalEnergy,PeakToPeak,624.118484157294,467.288983379083,84.2309465264041,-0.453529953208923
PeakAmp,Kurtosis,HighLowBandRatio,624.359309608303,446.295026732845,75.4088003075405,-0.454651902168489
Bandwidth_Hz,SpectralCentroid_Hz,Skewness,624.742909792597,495.944339347569,76.8005989836667,-0.456439898745014
PeakAmp,HighLowBandRatio,Skewness,625.682788325354,473.464277637333,83.2192887199055,-0.460825402795864
HighLowBandRatio,Bandwidth_Hz,Skewness,632.472449742825,523.625110839399,79.9758200802948,-0.49270202119867
ZeroCrossRate_Hz,Bandwidth_Hz,Skewness,633.835415290755,527.675890131858,79.5040176613529,-0.499142439541323
HighLowBandRatio,TotalEnergy,Skewness,643.130357713074,516.551802886749,85.025246077934,-0.54343347733814
Kurtosis,BandE_5k_10k,ZeroCrossRate_Hz,643.98702356783,456.452996838391,81.3231257407858,-0.547548000465926
Kurtosis,TotalEnergy,SpectralCentroid_Hz,644.121976572733,519.213418770384,81.7069103289406,-0.54819667234288
PeakAmp,HighLowBandRatio,BandE_0k_5k,644.169565062691,408.654009946849,76.3929471503314,-0.548425445979309
HighLowBandRatio,BandE_0k_5k,PeakToPeak,649.995588749905,500.192861059213,87.8069607574697,-0.576560764993206
HighLowBandRatio,Bandwidth_Hz,PeakToPeak,651.481305921345,504.635120493443,86.0515465174775,-0.583776199698771
Kurtosis,Bandwidth_Hz,TotalEnergy,654.805719546923,473.739807064318,86.995782634694,-0.59998099549673
Kurtosis,HighLowBandRatio,BandE_0k_5k,656.340708023432,457.965763075704,83.101179285928,-0.607491103994011
HighLowBandRatio,BandE_0k_5k,SpectralCentroid_Hz,658.886278619474,474.47306752574,80.2019021189125,-0.619984363265783
BandE_5k_10k,BandE_0k_5k,Bandwidth_Hz,667.673929413189,533.168921529907,73.4933418667613,-0.663484402847926
BandE_5k_10k,HighLowBandRatio,BandE_0k_5k,673.833989892493,487.939635353615,87.6149315639678,-0.694321118250319
HighLowBandRatio,BandE_0k_5k,TotalEnergy,684.000125719212,504.909366643561,91.7024428385494,-0.745831233286166
ZeroCrossRate_Hz,BandE_0k_5k,Skewness,684.007597062043,550.991924927551,79.8345299328229,-0.745869372971869
BandE_5k_10k,HighLowBandRatio,Skewness,695.892629804787,472.754567003907,88.9652562652896,-0.807067476550642
Crest,Kurtosis,Skewness,707.844804486918,480.828538321648,91.6010095911764,-0.86967444994003
Kurtosis,HighLowBandRatio,Bandwidth_Hz,711.241427856961,456.667951769584,88.8749960444311,-0.88766092566042
HighLowBandRatio,PeakToPeak,Skewness,727.622817395792,542.383520698002,101.865884646388,-0.975615909725215
HighLowBandRatio,TotalEnergy,SpectralCentroid_Hz,736.986486544524,552.374636299843,100.387318231712,-1.02679089714527
